X	Y	Z
0.01	0.01	10.574257149065092
0.03	0.01	10.574650602889223
0.05	0.01	10.575044078490249
0.06999999999999999	0.01	10.575437575869808
0.09	0.01	10.575831095029557
0.11	0.01	10.576224635971126
0.13	0.01	10.576618198696178
0.15000000000000002	0.01	10.577011783206345
0.17	0.01	10.577405389503284
0.19	0.01	10.577799017588637
0.21000000000000002	0.01	10.578192667464048
0.23	0.01	10.578586339131173
0.25	0.01	10.578980032591653
0.27	0.01	10.57937374784714
0.29000000000000004	0.01	10.57976748489927
0.31	0.01	10.5801612437497
0.33	0.01	10.58055502440008
0.35000000000000003	0.01	10.580948826852055
0.37	0.01	10.581342651107269
0.39	0.01	10.581736497167377
0.41000000000000003	0.01	10.582130365034027
0.43	0.01	10.582524254708863
0.45	0.01	10.582918166193533
0.47000000000000003	0.01	10.58331209948969
0.49	0.01	10.583706054598986
0.51	0.01	10.58410003152307
0.53	0.01	10.584494030263583
0.55	0.01	10.584888050822183
0.5700000000000001	0.01	10.585282093200517
0.59	0.01	10.585676157400227
0.61	0.01	10.586070243422986
0.63	0.01	10.586464351270417
0.65	0.01	10.586858480944189
0.67	0.01	10.587252632445947
0.6900000000000001	0.01	10.587646805777341
0.7100000000000001	0.01	10.588041000940022
0.73	0.01	10.588435217935642
0.75	0.01	10.58882945676585
0.77	0.01	10.589223717432306
0.79	0.01	10.589617999936651
0.81	0.01	10.590012304280544
0.8300000000000001	0.01	10.590406630465633
0.85	0.01	10.590800978493567
0.87	0.01	10.591195348366012
0.89	0.01	10.591589740084606
0.91	0.01	10.591984153651008
0.93	0.01	10.592378589066868
0.9500000000000001	0.01	10.592773046333843
0.97	0.01	10.593167525453586
0.99	0.01	10.59356202642775
0.01	0.11	10.209947065138083
0.03	0.11	10.214084099600974
0.05	0.11	10.21822362717582
0.06999999999999999	0.11	10.222365649910193
0.09	0.11	10.226510169853897
0.11	0.11	10.230657189058965
0.13	0.11	10.234806709579669
0.15000000000000002	0.11	10.238958733472513
0.17	0.11	10.243113262796257
0.19	0.11	10.247270299611898
0.21000000000000002	0.11	10.251429845982683
0.23	0.11	10.255591903974109
0.25	0.11	10.25975647565393
0.27	0.11	10.263923563092167
0.29000000000000004	0.11	10.268093168361084
0.31	0.11	10.27226529353522
0.33	0.11	10.27643994069139
0.35000000000000003	0.11	10.280617111908665
0.37	0.11	10.2847968092684
0.39	0.11	10.288979034854215
0.41000000000000003	0.11	10.293163790752029
0.43	0.11	10.297351079050031
0.45	0.11	10.301540901838692
0.47000000000000003	0.11	10.305733261210797
0.49	0.11	10.309928159261393
0.51	0.11	10.314125598087852
0.53	0.11	10.318325579789818
0.55	0.11	10.32252810646926
0.5700000000000001	0.11	10.326733180230443
0.59	0.11	10.330940803179944
0.61	0.11	10.335150977426656
0.63	0.11	10.339363705081768
0.65	0.11	10.343578988258823
0.67	0.11	10.347796829073651
0.6900000000000001	0.11	10.352017229644426
0.7100000000000001	0.11	10.356240192091652
0.73	0.11	10.360465718538151
0.75	0.11	10.364693811109104
0.77	0.11	10.368924471931999
0.79	0.11	10.373157703136698
0.81	0.11	10.37739350685538
0.8300000000000001	0.11	10.381631885222589
0.85	0.11	10.385872840375226
0.87	0.11	10.390116374452518
0.89	0.11	10.394362489596087
0.91	0.11	10.398611187949896
0.93	0.11	10.402862471660272
0.9500000000000001	0.11	10.407116342875916
0.97	0.11	10.411372803747904
0.99	0.11	10.415631856429673
0.01	0.21000000000000002	9.859838723925318
0.03	0.21000000000000002	9.867389698167104
0.05	0.21000000000000002	9.87494927213278
0.06999999999999999	0.21000000000000002	9.882517459145111
0.09	0.21000000000000002	9.890094272554228
0.11	0.21000000000000002	9.897679725737671
0.13	0.21000000000000002	9.90527383210046
0.15000000000000002	0.21000000000000002	9.91287660507519
0.17	0.21000000000000002	9.920488058122082
0.19	0.21000000000000002	9.928108204729062
0.21000000000000002	0.21000000000000002	9.935737058411839
0.23	0.21000000000000002	9.943374632713972
0.25	0.21000000000000002	9.951020941206934
0.27	0.21000000000000002	9.958675997490216
0.29000000000000004	0.21000000000000002	9.966339815191354
0.31	0.21000000000000002	9.974012407966061
0.33	0.21000000000000002	9.981693789498236
0.35000000000000003	0.21000000000000002	9.989383973500097
0.37	0.21000000000000002	9.997082973712217
0.39	0.21000000000000002	10.004790803903616
0.41000000000000003	0.21000000000000002	10.01250747787183
0.43	0.21000000000000002	10.020233009443
0.45	0.21000000000000002	10.027967412471906
0.47000000000000003	0.21000000000000002	10.035710700842106
0.49	0.21000000000000002	10.043462888465966
0.51	0.21000000000000002	10.051223989284734
0.53	0.21000000000000002	10.058994017268658
0.55	0.21000000000000002	10.066772986417018
0.5700000000000001	0.21000000000000002	10.074560910758228
0.59	0.21000000000000002	10.0823578043499
0.61	0.21000000000000002	10.090163681278938
0.63	0.21000000000000002	10.097978555661602
0.65	0.21000000000000002	10.105802441643576
0.67	0.21000000000000002	10.113635353400085
0.6900000000000001	0.21000000000000002	10.121477305135931
0.7100000000000001	0.21000000000000002	10.129328311085596
0.73	0.21000000000000002	10.13718838551331
0.75	0.21000000000000002	10.145057542713142
0.77	0.21000000000000002	10.15293579700906
0.79	0.21000000000000002	10.160823162755042
0.81	0.21000000000000002	10.168719654335113
0.8300000000000001	0.21000000000000002	10.176625286163482
0.85	0.21000000000000002	10.184540072684548
0.87	0.21000000000000002	10.192464028373061
0.89	0.21000000000000002	10.200397167734153
0.91	0.21000000000000002	10.208339505303423
0.93	0.21000000000000002	10.216291055647034
0.9500000000000001	0.21000000000000002	10.224251833361794
0.97	0.21000000000000002	10.232221853075222
0.99	0.21000000000000002	10.240201129445646
0.01	0.31000000000000005	9.52334532470849
0.03	0.31000000000000005	9.534004345594601
0.05	0.31000000000000005	9.54468110786726
0.06999999999999999	0.31000000000000005	9.555375651619828
0.09	0.31000000000000005	9.566088017065578
0.11	0.31000000000000005	9.57681824453819
0.13	0.31000000000000005	9.587566374492159
0.15000000000000002	0.31000000000000005	9.5983324475033
0.17	0.31000000000000005	9.609116504269194
0.19	0.31000000000000005	9.619918585609648
0.21000000000000002	0.31000000000000005	9.630738732467176
0.23	0.31000000000000005	9.641576985907456
0.25	0.31000000000000005	9.65243338711981
0.27	0.31000000000000005	9.663307977417679
0.29000000000000004	0.31000000000000005	9.674200798239085
0.31	0.31000000000000005	9.685111891147145
0.33	0.31000000000000005	9.696041297830503
0.35000000000000003	0.31000000000000005	9.70698906010385
0.37	0.31000000000000005	9.7179552199084
0.39	0.31000000000000005	9.728939819312377
0.41000000000000003	0.31000000000000005	9.739942900511497
0.43	0.31000000000000005	9.75096450582948
0.45	0.31000000000000005	9.762004677718512
0.47000000000000003	0.31000000000000005	9.773063458759788
0.49	0.31000000000000005	9.784140891663974
0.51	0.31000000000000005	9.795237019271724
0.53	0.31000000000000005	9.80635188455417
0.55	0.31000000000000005	9.817485530613464
0.5700000000000001	0.31000000000000005	9.828638000683254
0.59	0.31000000000000005	9.839809338129191
0.61	0.31000000000000005	9.850999586449477
0.63	0.31000000000000005	9.862208789275352
0.65	0.31000000000000005	9.87343699037163
0.67	0.31000000000000005	9.884684233637207
0.6900000000000001	0.31000000000000005	9.8959505631056
0.7100000000000001	0.31000000000000005	9.907236022945455
0.73	0.31000000000000005	9.918540657461094
0.75	0.31000000000000005	9.929864511093026
0.77	0.31000000000000005	9.941207628418516
0.79	0.31000000000000005	9.95257005415208
0.81	0.31000000000000005	9.963951833146057
0.8300000000000001	0.31000000000000005	9.975353010391125
0.85	0.31000000000000005	9.986773631016865
0.87	0.31000000000000005	9.998213740292305
0.89	0.31000000000000005	10.009673383626463
0.91	0.31000000000000005	10.021152606568908
0.93	0.31000000000000005	10.032651454810292
0.9500000000000001	0.31000000000000005	10.044169974182955
0.97	0.31000000000000005	10.055708210661427
0.99	0.31000000000000005	10.067266210363043
0.01	0.41000000000000003	9.199905101398416
0.03	0.41000000000000003	9.213388401910702
0.05	0.41000000000000003	9.226901091006159
0.06999999999999999	0.41000000000000003	9.240443255493528
0.09	0.41000000000000003	9.254014982520625
0.11	0.41000000000000003	9.267616359576
0.13	0.41000000000000003	9.281247474490653
0.15000000000000002	0.41000000000000003	9.294908415439728
0.17	0.41000000000000003	9.308599270944232
0.19	0.41000000000000003	9.322320129872766
0.21000000000000002	0.41000000000000003	9.33607108144326
0.23	0.41000000000000003	9.349852215224727
0.25	0.41000000000000003	9.363663621139022
0.27	0.41000000000000003	9.377505389462591
0.29000000000000004	0.41000000000000003	9.391377610828295
0.31	0.41000000000000003	9.405280376227157
0.33	0.41000000000000003	9.419213777010201
0.35000000000000003	0.41000000000000003	9.433177904890243
0.37	0.41000000000000003	9.447172851943735
0.39	0.41000000000000003	9.46119871061258
0.41000000000000003	0.41000000000000003	9.475255573706
0.43	0.41000000000000003	9.489343534402396
0.45	0.41000000000000003	9.503462686251202
0.47000000000000003	0.41000000000000003	9.517613123174788
0.49	0.41000000000000003	9.531794939470338
0.51	0.41000000000000003	9.546008229811772
0.53	0.41000000000000003	9.560253089251658
0.55	0.41000000000000003	9.57452961322314
0.5700000000000001	0.41000000000000003	9.588837897541879
0.59	0.41000000000000003	9.603178038408027
0.61	0.41000000000000003	9.61755013240817
0.63	0.41000000000000003	9.63195427651732
0.65	0.41000000000000003	9.646390568100905
0.67	0.41000000000000003	9.66085910491677
0.6900000000000001	0.41000000000000003	9.675359985117222
0.7100000000000001	0.41000000000000003	9.689893307251001
0.73	0.41000000000000003	9.704459170265379
0.75	0.41000000000000003	9.719057673508201
0.77	0.41000000000000003	9.733688916729946
0.79	0.41000000000000003	9.7483530000858
0.81	0.41000000000000003	9.763050024137774
0.8300000000000001	0.41000000000000003	9.777780089856813
0.85	0.41000000000000003	9.792543298624892
0.87	0.41000000000000003	9.807339752237162
0.89	0.41000000000000003	9.822169552904132
0.91	0.41000000000000003	9.83703280325378
0.93	0.41000000000000003	9.851929606333773
0.9500000000000001	0.41000000000000003	9.866860065613631
0.97	0.41000000000000003	9.881824284986939
0.99	0.41000000000000003	9.896822368773584
0.01	0.51	8.888980235973303
0.03	0.51	8.905024663008135
0.05	0.51	8.921112165146331
0.06999999999999999	0.51	8.937242898818159
0.09	0.51	8.95341702120433
0.11	0.51	8.96963469024054
0.13	0.51	8.985896064622127
0.15000000000000002	0.51	9.00220130380868
0.17	0.51	9.018550568028774
0.19	0.51	9.034944018284625
0.21000000000000002	0.51	9.051381816356919
0.23	0.51	9.067864124809534
0.25	0.51	9.084391106994426
0.27	0.51	9.100962927056454
0.29000000000000004	0.51	9.117579749938303
0.31	0.51	9.13424174138541
0.33	0.51	9.15094906795095
