X	Y	Z
0.01	0.01	0.9972384379267715
0.03	0.01	0.9860508089967407
0.05	0.01	0.9748623401008648
0.06999999999999999	0.01	0.9636730311422166
0.09	0.01	0.9524828820238521
0.11	0.01	0.9412918926488248
0.13	0.01	0.9301000629201622
0.15000000000000002	0.01	0.9189073927408904
0.17	0.01	0.9077138820140246
0.19	0.01	0.8965195306425597
0.21000000000000002	0.01	0.8853243385294928
0.23	0.01	0.8741283055777865
0.25	0.01	0.8629314316904219
0.27	0.01	0.8517337167703409
0.29000000000000004	0.01	0.8405351607204883
0.31	0.01	0.8293357634437926
0.33	0.01	0.818135524843178
0.35000000000000003	0.01	0.8069344448215447
0.37	0.01	0.7957325232817872
0.39	0.01	0.784529760126791
0.41000000000000003	0.01	0.7733261552594277
0.43	0.01	0.7621217085825522
0.45	0.01	0.7509164199990239
0.47000000000000003	0.01	0.7397102894116668
0.49	0.01	0.7285033167233065
0.51	0.01	0.7172955018367595
0.53	0.01	0.7060868446548235
0.55	0.01	0.6948773450802915
0.5700000000000001	0.01	0.6836670030159433
0.59	0.01	0.6724558183645328
0.61	0.01	0.6612437910288252
0.63	0.01	0.6500309209115545
0.65	0.01	0.6388172079154537
0.67	0.01	0.6276026519432466
0.6900000000000001	0.01	0.6163872528976331
0.7100000000000001	0.01	0.6051710106813066
0.73	0.01	0.5939539251969632
0.75	0.01	0.5827359963472666
0.77	0.01	0.5715172240348655
0.79	0.01	0.5602976081624255
0.81	0.01	0.5490771486325724
0.8300000000000001	0.01	0.5378558453479338
0.85	0.01	0.5266336982111292
0.87	0.01	0.5154107071247493
0.89	0.01	0.5041868719913823
0.91	0.01	0.4929621927136105
0.93	0.01	0.48173666919401137
0.9500000000000001	0.01	0.4705103013351054
0.97	0.01	0.4592830890394741
0.99	0.01	0.4480550322096203
0.01	0.11	10.605249701518177
0.03	0.11	10.490214381140895
0.05	0.11	10.375085702724
0.06999999999999999	0.11	10.259863547225738
0.09	0.11	10.144547795447355
0.11	0.11	10.029138328032849
0.13	0.11	9.91363502546873
0.15000000000000002	0.11	9.798037768083777
0.17	0.11	9.68234643604879
0.19	0.11	9.566560909376333
0.21000000000000002	0.11	9.450681067920524
0.23	0.11	9.334706791376737
0.25	0.11	9.21863795928141
0.27	0.11	9.102474451011759
0.29000000000000004	0.11	8.986216145785537
0.31	0.11	8.869862922660808
0.33	0.11	8.753414660535666
0.35000000000000003	0.11	8.636871238148036
0.37	0.11	8.520232534075344
0.39	0.11	8.403498426734352
0.41000000000000003	0.11	8.286668794380864
0.43	0.11	8.169743515109472
0.45	0.11	8.052722466853318
0.47000000000000003	0.11	7.935605527383865
0.49	0.11	7.818392574310573
0.51	0.11	7.701083485080742
0.53	0.11	7.583678136979179
0.55	0.11	7.466176407127986
0.5700000000000001	0.11	7.348578172486307
0.59	0.11	7.23088330985003
0.61	0.11	7.113091695851608
0.63	0.11	6.99520320695974
0.65	0.11	6.87721771947912
0.67	0.11	6.759135109550228
0.6900000000000001	0.11	6.6409552531490235
0.7100000000000001	0.11	6.5226780260867185
0.73	0.11	6.404303304009489
0.75	0.11	6.2858309623982604
0.77	0.11	6.167260876568407
0.79	0.11	6.048592921669521
0.81	0.11	5.929826972685129
0.8300000000000001	0.11	5.810962904432458
0.85	0.11	5.692000591562168
0.87	0.11	5.572939908558068
0.89	0.11	5.453780729736878
0.91	0.11	5.334522929247982
0.93	0.11	5.215166381073107
0.9500000000000001	0.11	5.0957109590261265
0.97	0.11	4.976156536752772
0.99	0.11	4.856502987730328
0.01	0.21000000000000002	19.5780074276879
0.03	0.21000000000000002	19.372678630089663
0.05	0.21000000000000002	19.167037605899697
0.06999999999999999	0.21000000000000002	18.96108359084487
0.09	0.21000000000000002	18.754815818740735
0.11	0.21000000000000002	18.54823352148604
0.13	0.21000000000000002	18.341335929057017
0.15000000000000002	0.21000000000000002	18.134122269501763
0.17	0.21000000000000002	17.926591768934596
0.19	0.21000000000000002	17.718743651530357
0.21000000000000002	0.21000000000000002	17.510577139518702
0.23	0.21000000000000002	17.302091453178367
0.25	0.21000000000000002	17.093285810831496
0.27	0.21000000000000002	16.88415942883777
0.29000000000000004	0.21000000000000002	16.67471152158874
0.31	0.21000000000000002	16.46494130150191
0.33	0.21000000000000002	16.254847979015018
0.35000000000000003	0.21000000000000002	16.044430762580134
0.37	0.21000000000000002	15.833688858657812
0.39	0.21000000000000002	15.622621471711204
0.41000000000000003	0.21000000000000002	15.411227804200154
0.43	0.21000000000000002	15.199507056575287
0.45	0.21000000000000002	14.98745842727206
0.47000000000000003	0.21000000000000002	14.775081112704786
0.49	0.21000000000000002	14.56237430726065
0.51	0.21000000000000002	14.34933720329371
0.53	0.21000000000000002	14.135968991118867
0.55	0.21000000000000002	13.9222688590058
0.5700000000000001	0.21000000000000002	13.708235993172913
0.59	0.21000000000000002	13.493869577781242
0.61	0.21000000000000002	13.27916879492834
0.63	0.21000000000000002	13.06413282464213
0.65	0.21000000000000002	12.848760844874741
0.67	0.21000000000000002	12.633052031496383
0.6900000000000001	0.21000000000000002	12.417005558289093
0.7100000000000001	0.21000000000000002	12.200620596940507
0.73	0.21000000000000002	11.983896317037692
0.75	0.21000000000000002	11.766831886060785
0.77	0.21000000000000002	11.54942646937676
0.79	0.21000000000000002	11.331679230233139
0.81	0.21000000000000002	11.113589329751571
0.8300000000000001	0.21000000000000002	10.895155926921595
0.85	0.21000000000000002	10.676378178594184
0.87	0.21000000000000002	10.457255239475336
0.89	0.21000000000000002	10.237786262119727
0.91	0.21000000000000002	10.017970396924179
0.93	0.21000000000000002	9.797806792121284
0.9500000000000001	0.21000000000000002	9.577294593772834
0.97	0.21000000000000002	9.356432945763332
0.99	0.21000000000000002	9.135220989793504
0.01	0.31000000000000005	27.95276070287123
0.03	0.31000000000000005	27.669300655564815
0.05	0.31000000000000005	27.385216965700923
0.06999999999999999	0.31000000000000005	27.100507364753607
0.09	0.31000000000000005	26.81516957587751
0.11	0.31000000000000005	26.529201313872154
0.13	0.31000000000000005	26.24260028514622
0.15000000000000002	0.31000000000000005	25.95536418768126
0.17	0.31000000000000005	25.667490710995654
0.19	0.31000000000000005	25.37897753610812
0.21000000000000002	0.31000000000000005	25.089822335501065
0.23	0.31000000000000005	24.80002277308393
0.25	0.31000000000000005	24.509576504156023
0.27	0.31000000000000005	24.218481175369536
0.29000000000000004	0.31000000000000005	23.926734424692135
0.31	0.31000000000000005	23.634333881369326
0.33	0.31000000000000005	23.341277165886858
0.35000000000000003	0.31000000000000005	23.047561889932698
0.37	0.31000000000000005	22.753185656359005
0.39	0.31000000000000005	22.458146059143697
0.41000000000000003	0.31000000000000005	22.16244068335202
0.43	0.31000000000000005	21.866067105097848
0.45	0.31000000000000005	21.569022891504755
0.47000000000000003	0.31000000000000005	21.271305600666896
0.49	0.31000000000000005	20.97291278160971
0.51	0.31000000000000005	20.67384197425043
0.53	0.31000000000000005	20.37409070935837
0.55	0.31000000000000005	20.073656508515004
0.5700000000000001	0.31000000000000005	19.772536884073844
0.59	0.31000000000000005	19.47072933912012
0.61	0.31000000000000005	19.168231367430202
0.63	0.31000000000000005	18.86504045343098
0.65	0.31000000000000005	18.561154072158754
0.67	0.31000000000000005	18.256569689218196
0.6900000000000001	0.31000000000000005	17.951284760740887
0.7100000000000001	0.31000000000000005	17.645296733343752
0.73	0.31000000000000005	17.33860304408731
0.75	0.31000000000000005	17.031201120433515
0.77	0.31000000000000005	16.723088380203667
0.79	0.31000000000000005	16.414262231535854
0.81	0.31000000000000005	16.104720072842248
0.8300000000000001	0.31000000000000005	15.79445929276634
0.85	0.31000000000000005	15.483477270139598
0.87	0.31000000000000005	15.171771373938345
0.89	0.31000000000000005	14.859338963239958
0.91	0.31000000000000005	14.546177387179243
0.93	0.31000000000000005	14.232283984904276
0.9500000000000001	0.31000000000000005	13.91765608553221
0.97	0.31000000000000005	13.602291008104729
0.99	0.31000000000000005	13.286186061543349
0.01	0.41000000000000003	35.76469884568585
0.03	0.41000000000000003	35.41399653499537
0.05	0.41000000000000003	35.06229554090338
0.06999999999999999	0.41000000000000003	34.709591020902614
0.09	0.41000000000000003	34.35587810914733
0.11	0.41000000000000003	34.00115191632193
0.13	0.41000000000000003	33.6454075295089
0.15000000000000002	0.41000000000000003	33.28864001205572
0.17	0.41000000000000003	32.930844403441135
0.19	0.41000000000000003	32.57201571914019
0.21000000000000002	0.41000000000000003	32.21214895048873
0.23	0.41000000000000003	31.85123906454674
0.25	0.41000000000000003	31.489281003960862
0.27	0.41000000000000003	31.12626968682604
0.29000000000000004	0.41000000000000003	30.762200006546212
0.31	0.41000000000000003	30.39706683169398
0.33	0.41000000000000003	30.03086500586953
0.35000000000000003	0.41000000000000003	29.663589347558425
0.37	0.41000000000000003	29.29523464998854
0.39	0.41000000000000003	28.92579568098606
0.41000000000000003	0.41000000000000003	28.55526718283041
0.43	0.41000000000000003	28.183643872108284
0.45	0.41000000000000003	27.810920439566722
0.47000000000000003	0.41000000000000003	27.4370915499651
0.49	0.41000000000000003	27.062151841926188
0.51	0.41000000000000003	26.686095927786194
0.53	0.41000000000000003	26.30891839344382
0.55	0.41000000000000003	25.930613798208167
0.5700000000000001	0.41000000000000003	25.55117667464581
0.59	0.41000000000000003	25.170601528426722
0.61	0.41000000000000003	24.788882838169055
0.63	0.41000000000000003	24.406015055283117
0.65	0.41000000000000003	24.021992603814034
0.67	0.41000000000000003	23.636809880283487
0.6900000000000001	0.41000000000000003	23.250461253530386
0.7100000000000001	0.41000000000000003	22.86294106455026
0.73	0.41000000000000003	22.474243626333834
0.75	0.41000000000000003	22.08436322370428
0.77	0.41000000000000003	21.693294113153428
0.79	0.41000000000000003	21.301030522676843
0.81	0.41000000000000003	20.90756665160785
0.8300000000000001	0.41000000000000003	20.51289667045028
0.85	0.41000000000000003	20.117014720710124
0.87	0.41000000000000003	19.719914914726044
0.89	0.41000000000000003	19.321591335498766
0.91	0.41000000000000003	18.9220380365191
0.93	0.41000000000000003	18.521249041595034
0.9500000000000001	0.41000000000000003	18.11921834467742
0.97	0.41000000000000003	17.71593990968455
0.99	0.41000000000000003	17.311407670325462
0.01	0.51	43.04706151126861
0.03	0.51	42.638842115782715
0.05	0.51	42.22920998972286
0.06999999999999999	0.51	41.81815653355975
0.09	0.51	41.40567309652528
0.11	0.51	40.99175097625724
0.13	0.51	40.576381418440924
0.15000000000000002	0.51	40.15955561644797
0.17	0.51	39.74126471097215
0.19	0.51	39.32149978966243
0.21000000000000002	0.51	38.900251886752564
0.23	0.51	38.47751198268818
0.25	0.51	38.053271003750396
0.27	0.51	37.6275198216766
0.29000000000000004	0.51	37.20024925327792
0.31	0.51	36.77145006005367
0.33	0.51	36.341112947802586
0.35000000000000003	0.51	35.90922856623083
0.37	0.51	35.475787508556756
0.39	0.51	35.04078031111236
0.41000000000000003	0.51	34.604197452941555
0.43	0.51	34.166029355394926
0.45	0.51	33.72626638172124
0.47000000000000003	0.51	33.284898836655486
0.49	0.51	32.841916966003595
0.51	0.51	32.39731095622349
0.53	0.51	31.951070934002793
0.55	0.51	31.503186965832956
0.5700000000000001	0.51	31.053649057579744
0.59	0.51	30.602447154050232
0.61	0.51	30.14957113855607
0.63	0.51	29.69501083247306
0.65	0.51	29.23875599479709
0.67	0.51	28.780796321696247
0.6900000000000001	0.51	28.321121446059173
0.7100000000000001	0.51	27.85972093703962
0.73	0.51	27.39658429959696
0.75	0.51	26.931700974033145
0.77	0.51	26.46506033552537
0.79	0.51	25.996651693654922
0.81	0.51	25.526464291932005
0.8300000000000001	0.51	25.05448730731647
0.85	0.51	24.5807098497344
0.87	0.51	24.10512096159074
0.89	0.51	23.627709617277432
0.91	0.51	23.14846472267762
0.93	0.51	22.667375114665358
0.9500000000000001	0.51	22.18442956060123
0.97	0.51	21.699616757823403
0.99	0.51	21.212925333134326
0.01	0.6100000000000001	49.83124305357585
0.03	0.6100000000000001	49.37416876749028
0.05	0.6100000000000001	48.915249526361265
0.06999999999999999	0.6100000000000001	48.45447175401013
0.09	0.6100000000000001	47.99182177807524
0.11	0.6100000000000001	47.52728582922092
0.13	0.6100000000000001	47.06085004033854
0.15000000000000002	0.6100000000000001	46.59250044573993
0.17	0.6100000000000001	46.12222298034303
0.19	0.6100000000000001	45.65000347884973
0.21000000000000002	0.6100000000000001	45.17582767491562
0.23	0.6100000000000001	44.69968120031147
0.25	0.6100000000000001	44.221549584077145
0.27	0.6100000000000001	43.74141825166665
0.29000000000000004	0.6100000000000001	43.25927252408517
0.31	0.6100000000000001	42.775097617017416
0.33	0.6100000000000001	42.288878639947875
0.35000000000000003	0.6100000000000001	41.80060059527188
0.37	0.6100000000000001	41.31024837739834
0.39	0.6100000000000001	40.817806771843415
0.41000000000000003	0.6100000000000001	40.3232604543154
0.43	0.6100000000000001	39.82659398979053
0.45	0.6100000000000001	39.32779183157954
0.47000000000000003	0.6100000000000001	38.82683832038502
0.49	0.6100000000000001	38.32371768334957
0.51	0.6100000000000001	37.8184140330944
0.53	0.6100000000000001	37.31091136674801
0.55	0.6100000000000001	36.80119356496587
0.5700000000000001	0.6100000000000001	36.2892443909397
0.59	0.6100000000000001	35.77504748939714
0.61	0.6100000000000001	35.2585863855912
0.63	0.6100000000000001	34.73984448427985
0.65	0.6100000000000001	34.218805068695
0.67	0.6100000000000001	33.695451299501364
0.6900000000000001	0.6100000000000001	33.16976621374458
0.7100000000000001	0.6100000000000001	32.641732723789
0.73	0.6100000000000001	32.111333616244345
0.75	0.6100000000000001	31.57855155088178
0.77	0.6100000000000001	31.04336905953885
0.79	0.6100000000000001	30.50576854501328
0.81	0.6100000000000001	29.9657322799454
0.8300000000000001	0.6100000000000001	29.423242405689386
0.85	0.6100000000000001	28.87828093117274
0.87	0.6100000000000001	28.33082973174409
0.89	0.6100000000000001	27.780870548009332
0.91	0.6100000000000001	27.22838498465562
0.93	0.6100000000000001	26.67335450926331
0.9500000000000001	0.6100000000000001	26.115760451105658
0.97	0.6100000000000001	25.555583999936015
0.99	0.6100000000000001	24.992806204762704
0.01	0.7100000000000001	56.1468914383409
0.03	0.7100000000000001	55.64865433457347
0.05	0.7100000000000001	55.14813937229285
0.06999999999999999	0.7100000000000001	54.64532680190591
0.09	0.7100000000000001	54.1401967118822
0.11	0.7100000000000001	53.632729027216065
0.13	0.7100000000000001	53.12290350787196
0.15000000000000002	0.7100000000000001	52.610699747212124
0.17	0.7100000000000001	52.09609717040697
0.19	0.7100000000000001	51.579075032827475
0.21000000000000002	0.7100000000000001	51.05961241841989
0.23	0.7100000000000001	50.53768823806198
0.25	0.7100000000000001	50.01328122790083
0.27	0.7100000000000001	49.486369947671975
0.29000000000000004	0.7100000000000001	48.956932778999615
0.31	0.7100000000000001	48.42494792367765
0.33	0.7100000000000001	47.89039340193104
0.35000000000000003	0.7100000000000001	47.35324705065769
0.37	0.7100000000000001	46.813486521650354
0.39	0.7100000000000001	46.27108927979805
0.41000000000000003	0.7100000000000001	45.726032601267306
0.43	0.7100000000000001	45.17829357166236
