X	Y	Z
0.01	0.01	9.62255066343518
0.03	0.01	9.622622051571426
0.05	0.01	9.622693458781493
0.06999999999999999	0.01	9.62276488506685
0.09	0.01	9.622836330428957
0.11	0.01	9.622907794869276
0.13	0.01	9.622979278389275
0.15000000000000002	0.01	9.623050780990418
0.17	0.01	9.62312230267417
0.19	0.01	9.623193843441994
0.21000000000000002	0.01	9.623265403295347
0.23	0.01	9.623336982235708
0.25	0.01	9.623408580264533
0.27	0.01	9.623480197383293
0.29000000000000004	0.01	9.62355183359344
0.31	0.01	9.62362348889646
0.33	0.01	9.623695163293798
0.35000000000000003	0.01	9.623766856786931
0.37	0.01	9.623838569377323
0.39	0.01	9.62391030106644
0.41000000000000003	0.01	9.62398205185575
0.43	0.01	9.624053821746713
0.45	0.01	9.624125610740803
0.47000000000000003	0.01	9.624197418839483
0.49	0.01	9.624269246044216
0.51	0.01	9.624341092356474
0.53	0.01	9.624412957777723
0.55	0.01	9.624484842309434
0.5700000000000001	0.01	9.624556745953068
0.59	0.01	9.624628668710095
0.61	0.01	9.624700610581982
0.63	0.01	9.624772571570197
0.65	0.01	9.62484455167621
0.67	0.01	9.624916550901487
0.6900000000000001	0.01	9.624988569247495
0.7100000000000001	0.01	9.625060606715707
0.73	0.01	9.625132663307587
0.75	0.01	9.625204739024607
0.77	0.01	9.625276833868234
0.79	0.01	9.625348947839932
0.81	0.01	9.625421080941187
0.8300000000000001	0.01	9.62549323317345
0.85	0.01	9.625565404538198
0.87	0.01	9.625637595036903
0.89	0.01	9.62570980467103
0.91	0.01	9.625782033442052
0.93	0.01	9.625854281351437
0.9500000000000001	0.01	9.625926548400656
0.97	0.01	9.625998834591181
0.99	0.01	9.626071139924484
0.01	0.11	9.421629510489717
0.03	0.11	9.422312889133547
0.05	0.11	9.422998479320249
0.06999999999999999	0.11	9.423686282891136
0.09	0.11	9.42437630168961
0.11	0.11	9.425068537561197
0.13	0.11	9.425762992353501
0.15000000000000002	0.11	9.426459667916259
0.17	0.11	9.427158566101303
0.19	0.11	9.427859688762577
0.21000000000000002	0.11	9.428563037756161
0.23	0.11	9.429268614940236
0.25	0.11	9.429976422175113
0.27	0.11	9.43068646132323
0.29000000000000004	0.11	9.431398734249155
0.31	0.11	9.432113242819584
0.33	0.11	9.432829988903354
0.35000000000000003	0.11	9.43354897437143
0.37	0.11	9.434270201096933
0.39	0.11	9.434993670955114
0.41000000000000003	0.11	9.435719385823386
0.43	0.11	9.436447347581304
0.45	0.11	9.437177558110573
0.47000000000000003	0.11	9.43791001929506
0.49	0.11	9.438644733020794
0.51	0.11	9.439381701175966
0.53	0.11	9.440120925650929
0.55	0.11	9.440862408338202
0.5700000000000001	0.11	9.441606151132495
0.59	0.11	9.442352155930672
0.61	0.11	9.443100424631783
0.63	0.11	9.443850959137064
0.65	0.11	9.444603761349931
0.67	0.11	9.445358833175987
0.6900000000000001	0.11	9.446116176523034
0.7100000000000001	0.11	9.446875793301059
0.73	0.11	9.447637685422249
0.75	0.11	9.448401854800991
0.77	0.11	9.449168303353883
0.79	0.11	9.44993703299972
0.81	0.11	9.45070804565951
0.8300000000000001	0.11	9.45148134325648
0.85	0.11	9.452256927716066
0.87	0.11	9.453034800965922
0.89	0.11	9.453814964935939
0.91	0.11	9.45459742155821
0.93	0.11	9.455382172767086
0.9500000000000001	0.11	9.456169220499131
0.97	0.11	9.456958566693144
0.99	0.11	9.457750213290172
0.01	0.21000000000000002	9.227622587538253
0.03	0.21000000000000002	9.228742278418471
0.05	0.21000000000000002	9.229869696410814
0.06999999999999999	0.21000000000000002	9.231004853627235
0.09	0.21000000000000002	9.232147762205823
0.11	0.21000000000000002	9.233298434310923
0.13	0.21000000000000002	9.23445688213316
0.15000000000000002	0.21000000000000002	9.235623117889537
0.17	0.21000000000000002	9.236797153823488
0.19	0.21000000000000002	9.237979002204973
0.21000000000000002	0.21000000000000002	9.239168675330534
0.23	0.21000000000000002	9.240366185523367
0.25	0.21000000000000002	9.241571545133395
0.27	0.21000000000000002	9.242784766537357
0.29000000000000004	0.21000000000000002	9.24400586213885
0.31	0.21000000000000002	9.245234844368436
0.33	0.21000000000000002	9.246471725683685
0.35000000000000003	0.21000000000000002	9.247716518569273
0.37	0.21000000000000002	9.248969235537043
0.39	0.21000000000000002	9.250229889126079
0.41000000000000003	0.21000000000000002	9.251498491902789
0.43	0.21000000000000002	9.252775056460957
0.45	0.21000000000000002	9.254059595421861
0.47000000000000003	0.21000000000000002	9.255352121434296
0.49	0.21000000000000002	9.256652647174686
0.51	0.21000000000000002	9.257961185347149
0.53	0.21000000000000002	9.25927774868357
0.55	0.21000000000000002	9.26060234994368
0.5700000000000001	0.21000000000000002	9.261935001915123
0.59	0.21000000000000002	9.26327571741355
0.61	0.21000000000000002	9.264624509282674
0.63	0.21000000000000002	9.265981390394375
0.65	0.21000000000000002	9.267346373648744
0.67	0.21000000000000002	9.268719471974189
0.6900000000000001	0.21000000000000002	9.270100698327495
0.7100000000000001	0.21000000000000002	9.271490065693914
0.73	0.21000000000000002	9.27288758708722
0.75	0.21000000000000002	9.274293275549827
0.77	0.21000000000000002	9.275707144152832
0.79	0.21000000000000002	9.27712920599611
0.81	0.21000000000000002	9.278559474208379
0.8300000000000001	0.21000000000000002	9.279997961947307
0.85	0.21000000000000002	9.281444682399567
0.87	0.21000000000000002	9.282899648780916
0.89	0.21000000000000002	9.2843628743363
0.91	0.21000000000000002	9.285834372339904
0.93	0.21000000000000002	9.287314156095256
0.9500000000000001	0.21000000000000002	9.288802238935293
0.97	0.21000000000000002	9.29029863422245
0.99	0.21000000000000002	9.291803355348733
0.01	0.31000000000000005	9.040258071006416
0.03	0.31000000000000005	9.041651401539252
0.05	0.31000000000000005	9.04306088201601
0.06999999999999999	0.31000000000000005	9.044486549275677
0.09	0.31000000000000005	9.0459284402738
0.11	0.31000000000000005	9.04738659208292
0.13	0.31000000000000005	9.04886104189306
0.15000000000000002	0.31000000000000005	9.050351827012175
0.17	0.31000000000000005	9.051858984866634
0.19	0.31000000000000005	9.053382553001693
0.21000000000000002	0.31000000000000005	9.054922569081963
0.23	0.31000000000000005	9.056479070891891
0.25	0.31000000000000005	9.058052096336235
0.27	0.31000000000000005	9.05964168344056
0.29000000000000004	0.31000000000000005	9.061247870351696
0.31	0.31000000000000005	9.062870695338242
0.33	0.31000000000000005	9.06451019679105
0.35000000000000003	0.31000000000000005	9.066166413223714
0.37	0.31000000000000005	9.06783938327306
0.39	0.31000000000000005	9.069529145699642
0.41000000000000003	0.31000000000000005	9.071235739388246
0.43	0.31000000000000005	9.072959203348372
0.45	0.31000000000000005	9.074699576714751
0.47000000000000003	0.31000000000000005	9.07645689874785
0.49	0.31000000000000005	9.078231208834358
0.51	0.31000000000000005	9.080022546487713
0.53	0.31000000000000005	9.081830951348616
0.55	0.31000000000000005	9.083656463185521
0.5700000000000001	0.31000000000000005	9.085499121895175
0.59	0.31000000000000005	9.087358967503114
0.61	0.31000000000000005	9.089236040164206
0.63	0.31000000000000005	9.09113038016316
0.65	0.31000000000000005	9.093042027915047
0.67	0.31000000000000005	9.094971023965838
0.6900000000000001	0.31000000000000005	9.09691740899292
0.7100000000000001	0.31000000000000005	9.09888122380565
0.73	0.31000000000000005	9.10086250934587
0.75	0.31000000000000005	9.102861306688448
0.77	0.31000000000000005	9.104877657041836
0.79	0.31000000000000005	9.106911601748573
0.81	0.31000000000000005	9.108963182285871
0.8300000000000001	0.31000000000000005	9.111032440266147
0.85	0.31000000000000005	9.113119417437558
0.87	0.31000000000000005	9.11522415568457
0.89	0.31000000000000005	9.11734669702852
0.91	0.31000000000000005	9.119487083628147
0.93	0.31000000000000005	9.121645357780187
0.9500000000000001	0.31000000000000005	9.123821561919897
0.97	0.31000000000000005	9.126015738621652
0.99	0.31000000000000005	9.128227930599497
0.01	0.41000000000000003	8.859275444787196
0.03	0.41000000000000003	8.86079191828135
0.05	0.41000000000000003	8.862335499227552
0.06999999999999999	0.41000000000000003	8.863906268218962
0.09	0.41000000000000003	8.86550430618339
0.11	0.41000000000000003	8.867129694385035
0.13	0.41000000000000003	8.86878251442625
0.15000000000000002	0.41000000000000003	8.870462848249323
0.17	0.41000000000000003	8.872170778138257
0.19	0.41000000000000003	8.873906386720568
0.21000000000000002	0.41000000000000003	8.875669756969087
0.23	0.41000000000000003	8.87746097220378
0.25	0.41000000000000003	8.879280116093577
0.27	0.41000000000000003	8.88112727265821
0.29000000000000004	0.41000000000000003	8.883002526270065
0.31	0.41000000000000003	8.884905961656026
0.33	0.41000000000000003	8.886837663899387
0.35000000000000003	0.41000000000000003	8.888797718441685
0.37	0.41000000000000003	8.890786211084636
0.39	0.41000000000000003	8.892803227992014
0.41000000000000003	0.41000000000000003	8.894848855691585
0.43	0.41000000000000003	8.896923181077035
0.45	0.41000000000000003	8.8990262914099
0.47000000000000003	0.41000000000000003	8.90115827432152
0.49	0.41000000000000003	8.903319217815026
0.51	0.41000000000000003	8.905509210267285
0.53	0.41000000000000003	8.907728340430905
0.55	0.41000000000000003	8.909976697436235
0.5700000000000001	0.41000000000000003	8.912254370793379
0.59	0.41000000000000003	8.914561450394208
0.61	0.41000000000000003	8.916898026514417
0.63	0.41000000000000003	8.919264189815559
0.65	0.41000000000000003	8.921660031347109
0.67	0.41000000000000003	8.924085642548553
0.6900000000000001	0.41000000000000003	8.926541115251457
0.7100000000000001	0.41000000000000003	8.92902654168157
0.73	0.41000000000000003	8.931542014460952
0.75	0.41000000000000003	8.934087626610086
0.77	0.41000000000000003	8.936663471550018
0.79	0.41000000000000003	8.939269643104518
0.81	0.41000000000000003	8.941906235502238
0.8300000000000001	0.41000000000000003	8.94457334337889
0.85	0.41000000000000003	8.947271061779437
0.87	0.41000000000000003	8.949999486160316
0.89	0.41000000000000003	8.95275871239163
0.91	0.41000000000000003	8.955548836759405
0.93	0.41000000000000003	8.958369955967823
0.9500000000000001	0.41000000000000003	8.961222167141486
0.97	0.41000000000000003	8.964105567827703
0.99	0.41000000000000003	8.967020255998744
0.01	0.51	8.684425015850792
0.03	0.51	8.68592553222634
0.05	0.51	8.687466315020416
0.06999999999999999	0.51	8.689047510935
0.09	0.51	8.690669267424028
0.11	0.51	8.692331732698252
0.13	0.51	8.69403505573019
0.15000000000000002	0.51	8.695779386259044
0.17	0.51	8.6975648747957
0.19	0.51	8.699391672627737
0.21000000000000002	0.51	8.701259931824511
0.23	0.51	8.703169805242238
0.25	0.51	8.70512144652912
0.27	0.51	8.707115010130531
0.29000000000000004	0.51	8.70915065129424
0.31	0.51	8.711228526075615
0.33	0.51	8.713348791342973
0.35000000000000003	0.51	8.715511604782867
0.37	0.51	8.717717124905459
0.39	0.51	8.71996551104994
0.41000000000000003	0.51	8.722256923389976
0.43	0.51	8.724591522939182
0.45	0.51	8.726969471556677
0.47000000000000003	0.51	8.729390931952633
0.49	0.51	8.731856067693899
0.51	0.51	8.73436504320966
0.53	0.51	8.736918023797122
0.55	0.51	8.739515175627266
0.5700000000000001	0.51	8.74215666575063
0.59	0.51	8.744842662103121
0.61	0.51	8.74757333351191
0.63	0.51	8.750348849701336
0.65	0.51	8.753169381298868
0.67	0.51	8.756035099841109
0.6900000000000001	0.51	8.75894617777985
0.7100000000000001	0.51	8.761902788488179
0.73	0.51	8.764905106266605
0.75	0.51	8.767953306349257
0.77	0.51	8.771047564910136
0.79	0.51	8.774188059069374
0.81	0.51	8.77737496689959
0.8300000000000001	0.51	8.780608467432272
0.85	0.51	8.78388874066419
0.87	0.51	8.787215967563904
0.89	0.51	8.790590330078265
0.91	0.51	8.794012011139019
0.93	0.51	8.797481194669434
0.9500000000000001	0.51	8.800998065590965
0.97	0.51	8.804562809830026
0.99	0.51	8.808175614324732
0.01	0.6100000000000001	8.515467450928934
0.03	0.6100000000000001	8.51682357491268
0.05	0.6100000000000001	8.518235028332558
0.06999999999999999	0.6100000000000001	8.519702048624277
0.09	0.6100000000000001	8.521224874668183
0.11	0.6100000000000001	8.522803746800404
0.13	0.6100000000000001	8.524438906824114
0.15000000000000002	0.6100000000000001	8.526130598020902
0.17	0.6100000000000001	8.527879065162198
0.19	0.6100000000000001	8.529684554520845
0.21000000000000002	0.6100000000000001	8.531547313882752
0.23	0.6100000000000001	8.533467592558646
0.25	0.6100000000000001	8.535445641395945
0.27	0.6100000000000001	8.53748171279069
0.29000000000000004	0.6100000000000001	8.539576060699668
0.31	0.6100000000000001	8.54172894065253
0.33	0.6100000000000001	8.543940609764116
0.35000000000000003	0.6100000000000001	8.546211326746839
0.37	0.6100000000000001	8.548541351923173
0.39	0.6100000000000001	8.550930947238284
0.41000000000000003	0.6100000000000001	8.553380376272742
0.43	0.6100000000000001	8.55588990425536
0.45	0.6100000000000001	8.558459798076159
0.47000000000000003	0.6100000000000001	8.561090326299425
0.49	0.6100000000000001	8.563781759176893
